conference_id,title,startdate,enddate,cme_points,organizer_names,blocked_org_ids,blocked_org_names,created_date,modified_date
223875,Caring for People with Fall Risks,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 04:30:35,2022-08-19 10:20:24
223879,CBD 101: An Introductory Course,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 04:43:58,2022-08-19 10:24:19
223882,Chronic Disease: A Global Issue on the Rise,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 04:52:31,2022-08-19 10:25:57
223889,Communications in Healthcare course,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 05:10:28,2022-08-16 05:40:07
223900,Correctional Healthcare Processes,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 05:33:42,2022-08-19 10:31:59
223909,COVID-19: A Healthcare Pandemic,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 06:00:04,2022-08-19 10:54:53
223918,COVID-19: A Healthcare Pandemic for Post Acute Care,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 06:28:43,2022-08-19 11:04:44
223925,CPR for the Healthcare Professional,0000-00-00,0000-00-00,,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 06:42:54,2022-08-19 11:11:01
223932,Critical Thinking in Cardiac Assessment,0000-00-00,0000-00-00,3.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 06:55:13,2022-08-19 11:20:30
223942,Critical Thinking in Medication Administration,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 07:26:56,2022-08-22 04:53:25
223945,Current Concepts in Chemotherapy,0000-00-00,0000-00-00,3.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 07:38:04,2022-08-22 04:56:01
223949,Current Concepts in Pain Management,0000-00-00,0000-00-00,4.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 07:57:47,2022-08-22 04:59:05
223951,Date Rape and Drug Facilitated Rape: Clinical Implications,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 08:28:07,2022-08-22 05:05:52
223953,Decoding Body Language: What Every Nurse Needs to Know,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 08:37:05,2022-08-22 05:10:58
223970,Dementia Diagnosis and Treatment: An Overview,0000-00-00,0000-00-00,5.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 09:39:47,2022-08-22 05:30:04
223986,Diabetes Medications,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 10:13:18,2022-08-22 05:38:53
224000,Diabetes Medications: Part 2,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 11:27:23,2022-08-19 04:52:31
224002,"Diabetes Overview: Type 1, Type 2, and Gestational Diabetes",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 11:45:36,2022-08-19 04:56:07
224036,Diabetes Related Conditions and Complications,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 04:42:00,2022-08-19 06:32:33
224040,Diabetes: An Introduction Course,0000-00-00,0000-00-00,3.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 04:53:13,2022-08-19 06:43:34
224042,Diabetes: Metabolic Syndrome and Prediabetes,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 05:00:07,2022-08-19 06:55:43
224049,Diagnosing Dementia,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 05:09:10,2022-08-19 07:09:16
224055,"Drug Misuse, Abuse and Diversion for New Mexico Healthcare Professionals",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 05:21:06,2022-08-19 07:26:22
224059,"Drug Misuse, Abuse and Diversion for West Virginia Healthcare Professionals",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 05:33:15,2022-08-19 08:26:13
224064,ECG Interpretation: Basic Rhythms,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 06:10:47,2022-08-19 08:37:20
224075,EKG Recognition Course,0000-00-00,0000-00-00,6.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 06:42:46,2022-08-19 08:45:24
224083,Elder Abuse Prevention and Reporting,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 06:59:50,2022-08-19 08:48:27
224086,Elimination and Toileting,0000-00-00,0000-00-00,2.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 07:09:59,2022-08-19 08:53:38
224091,Emergency Department Management of Elderly Patients,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 07:21:02,2022-08-19 08:56:19
224097,Emergency Department Nursing Considerations for Oncology Patients,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 07:33:30,2022-08-19 09:10:37
224111,Enterostomy Feeding Tubes for the School Nurse,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 08:52:46,2022-08-19 09:40:30
224119,Essential Oils for Health,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 09:09:12,2022-08-19 09:46:57
224132,Iowa Dental Reviews: Current Topics in Dentistry Course,0000-00-00,0000-00-00,,The University of Iowa College of Dentistry,47455,The University of Iowa College of Dentistry,2021-09-23 09:36:54,2021-09-25 09:34:53
224145,Facts About Falls,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 09:52:29,2022-08-19 10:27:10
224155,Fall Management Technology,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 10:06:49,2022-08-19 10:29:56
224165,Fall Prevention: A Best Practice Approach,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 10:26:41,2022-08-19 10:59:00
224170,Fall Prevention: Bed Safety,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 10:35:56,2022-08-19 11:01:19
224182,"Fall Prevention: Bed, Bedroom, and Bathroom Safety",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-23 11:05:37,2022-08-19 11:14:05
224231,Fall Prevention: Communication and Teamwork,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 04:12:43,2022-08-22 05:34:15
224237,Fall Prevention: Fall Risk Monitoring Strategies,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 04:24:06,2022-08-22 05:36:29
224259,Fall Prevention: Guidance on Change of Condition,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 05:01:53,2022-08-19 05:11:58
224265,Fall Prevention: Guidance on Nursing Home Falls and Legal Liability,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 05:09:50,2022-08-19 05:25:16
224273,Fall Prevention: Guidance on Utilization of Low Beds and Floor Mats,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 05:26:22,2022-08-19 05:41:20
224281,Fall Prevention: Guidance on Utilizing Fall Alarms,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 05:41:03,2022-08-19 06:06:31
224285,Fall Prevention: Introduction to Root Cause Analysis,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 05:54:37,2022-08-19 06:10:57
224291,First Aid Course,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 06:11:44,2022-08-19 06:13:38
224297,Gout: A Lesser Known Type of Arthritis,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 06:24:44,2022-08-19 06:52:43
224301,Guidance on Avoidable Falls and Position Change Alarms,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 06:36:52,2022-08-19 07:04:35
224307,Guidance on Urinary Symptoms and Fall Risks,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 06:48:47,2022-08-19 07:13:48
224323,Hashimoto's Thyroiditis From a Western Medicine and Holistic Perspective,0000-00-00,0000-00-00,2.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 07:11:11,2022-08-19 08:39:25
224347,Healing the Healer Course,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 09:13:41,2022-08-19 09:00:56
224352,Health Disparities Among Prenatal Patients,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 09:25:34,2022-08-19 09:03:42
224357,Health Disparities of People Living in Appalachia,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 09:33:24,2022-08-19 09:18:41
224362,Healthcare Ethics and the Workplace,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 09:40:37,2022-08-19 09:32:06
224376,Healthcare Law,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 10:13:40,2022-08-19 10:19:09
224381,Horticultural Therapy in Healthcare - A Therapeutic Treatment Modality,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 10:26:35,2022-08-18 07:09:23
224385,Human Trafficking Education for Florida Healthcare Professionals,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 10:37:58,2022-08-18 07:19:39
224387,Human Trafficking Education for Healthcare Professionals,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 10:47:25,2022-08-18 07:22:01
224392,Human Trafficking Education for Michigan Healthcare Professionals,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 11:10:40,2022-08-18 08:24:28
224425,Human Trafficking Education for Texas Healthcare Professionals,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-24 12:06:21,2022-08-18 08:49:12
224444,"ICU Delirium: Prevention, Assessment, and Management",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 04:07:21,2022-08-18 09:31:30
224453,ICU Pharmacology: Commonly Used Medications,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 04:20:46,2022-08-18 09:35:16
224462,Implicit Bias in Healthcare,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 04:37:46,2022-08-18 10:35:29
224470,Improving Mental and Behavioral Health Care with Digital Technology,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 04:46:27,2022-08-18 11:09:12
224481,Intro to Writing Continuing Education Courses for Nurses,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 05:03:37,2022-08-18 11:29:42
224501,Introduction to Dementia,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 05:49:58,2022-08-18 11:44:20
224509,Introduction to Stroke Management,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 06:10:46,2022-08-19 04:42:57
224512,Legal Aspects of Nursing,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 06:18:28,2022-08-17 10:22:48
224521,"Managing Falls in the Nursing Home: Who, Why and What Next",0000-00-00,0000-00-00,4.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 06:32:56,2022-08-17 10:33:39
224529,Massage and Compassionate Touch® in Dementia Care,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 06:46:48,2022-08-17 11:08:56
224536,Medication Administration in the Correctional Setting,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 07:00:02,2022-08-17 11:13:42
224542,"Mindfulness in Nursing: Decreasing Burnout, Improving Outcomes",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 07:09:46,2022-08-17 11:37:07
224548,Mistakes Happen: Creating A Culture Of Safety In The ICU,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 07:23:40,2022-08-18 05:50:32
224552,Navigation of the Medication Reconciliation Process,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 07:34:23,2022-08-18 05:55:16
224554,Nursing of the Geriatric Patient,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 07:48:34,2022-08-18 06:01:01
224556,Nutrition and Hydration,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 07:58:06,2022-08-18 06:02:53
224562,Oregon Pain Management Course,0000-00-00,0000-00-00,6.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 08:41:04,2022-08-18 06:07:51
224578,Organ Trafficking and Transplant Tourism Awareness for the Healthcare Professional,0000-00-00,0000-00-00,3.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 09:15:11,2022-08-16 05:44:25
224591,Organizing and Implementing a Fall Prevention Program,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 09:50:40,2022-08-18 06:29:30
224602,OSHA Hazard Communication,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 10:09:35,2022-08-22 05:41:45
224611,Pain Management in the Era of Epidemic Drug Abuse,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 10:26:59,2022-08-18 06:55:28
224612,Physical and Psychological Trauma in Victims of Incest,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-25 10:29:28,2022-08-18 07:06:51
224654,Positive Fire and Life Safety Practices,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 03:51:39,2022-08-18 08:31:56
224681,Post-Cardiac Arrest Care in the ICU,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 04:48:16,2022-08-18 08:51:46
224683,Post-Fall Management,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 04:54:59,2022-08-18 08:54:30
224692,Postpartum Hemorrhage Management for the Emergency RN,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 05:10:50,2022-08-18 09:01:07
224695,Pregnancy and Diabetes,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 05:18:35,2022-08-18 09:11:28
224698,Preventing Falls,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 05:24:45,2022-08-19 11:16:40
224714,Prevention and Management of Medical Errors,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 05:54:47,2022-08-18 10:25:36
224720,Prevention of CAUTI: Combating Catheter-Associated Infections,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 06:08:25,2022-08-18 10:40:20
224731,Probiotics,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 06:31:48,2022-08-18 11:23:28
224735,Problem Solving Strategies in Dementia Care,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 06:45:07,2022-08-18 11:26:53
224741,Providing Culturally Competent Care for LGBTQ+ Patients & Residents,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 06:55:25,2022-08-22 05:44:17
224749,Raising the Bar for Interprofessional Collaboration,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 07:04:25,2022-08-18 11:35:11
224757,Reducing Medication Errors: A Focus on the Med Pass,0000-00-00,0000-00-00,3.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 07:19:49,2022-08-16 05:57:39
224762,Resident’s Rights and HIPAA - Considerations for Nurses,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 07:30:48,2022-08-18 12:12:21
224764,Responsibilities for Managing HIPAA Compliance,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 07:41:54,2022-08-19 04:39:32
224766,"Safe Patient Handling - Proper Body Mechanics, Positioning, Lifts and Transfers",0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 07:52:17,2022-08-19 04:46:16
224767,Safety in the Correctional Setting,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 08:05:30,2022-08-19 04:49:19
224769,Self-Care for Nurses,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 08:16:52,2022-08-17 10:27:51
224779,Sex Trafficking Awareness for the Healthcare Professional,0000-00-00,0000-00-00,3.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 08:42:56,2022-08-17 10:56:00
224786,Sexual Assault Evidence Collection (SANE) Education for Texas Nurses,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 08:58:01,2022-08-16 06:41:31
224825,Sexual Assault Victims: Role of the Nurse,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 10:22:11,2022-08-18 06:16:30
224830,Sexual Violence on College Campuses: Prevention Instead of Treatment,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 10:35:49,2022-08-18 06:21:30
224851,Skin Care for the Elderly,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 11:41:55,2022-08-18 06:32:46
224852,Social Media Rules for Nurses and Healthcare Providers,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-27 11:42:43,2022-08-18 06:48:53
224908,Special Care Considerations of the Post-Anesthesia Patient in the ICU,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 04:32:33,2022-08-18 08:26:52
224913,Staffing: An Ongoing Barrier to Increased Staff and Patient Satisfaction,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 04:40:37,2022-08-18 08:35:38
224919,Strategic Planning for the Next Generation NCLEX (NGN),0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 04:54:29,2022-08-18 08:40:30
224929,Stress 101 Course,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 05:11:31,2022-08-18 08:43:15
224936,Advanced Stroke Management,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 05:23:27,2022-08-18 08:46:47
224941,Suicide in the Hospitalized Patient,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 05:36:53,2022-08-18 08:56:45
224949,Texas Jurisprudence and Ethics,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 06:00:33,2022-08-18 09:09:11
224952,The Correctional Healthcare Patient and Environment,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 06:07:44,2022-08-18 09:18:41
224956,The Fall Prevention Care Process,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 06:18:14,2022-08-16 06:54:31
224967,The Missing Piece - The Role of Gut Health in Sleep,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 06:42:50,2022-08-16 07:22:12
224976,The Role of the Hospice Caregiver,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 06:54:58,2022-08-16 08:18:23
224988,The Spiritual and Religious Makeup of the Hospice Caregiver,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 07:17:35,2022-08-16 08:39:38
224992,The Standards of Care in a Nurse's Self-Care,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 07:28:23,2022-08-16 08:46:09
224996,Super Bowl and Sex Trafficking: A Case Study,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 07:46:48,2022-08-16 08:56:17
224997,Therapeutic Diets: An Introduction,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 07:56:31,2022-08-16 09:02:07
224998,Thyroid Gland Overview,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 08:04:27,2022-08-16 09:13:11
224999,Tick-Borne Diseases,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-28 08:12:29,2022-08-16 09:26:19
